Title	Price	Shipping_cost	Sales_Count	Sales_Value	Link	Last_Sale
Nokia G100 TA-1430 128GB GSM Unlocked Android Smartphone - Nordic Blue	$199.98	$0.00	3	$599.94	https://www.ebay.com/itm/354216627232?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Nokia 6300 4G Cell Phone - Charcoal (Unlocked) (Dual SIM)	$39.00	$0.00	1	$39.00	https://www.ebay.com/itm/204364192889?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Nokia X100 5G - 128GB - Midnight Blue - (T-Mobile Unlocked) - Excellent	$99.99	$30.00	34	$3,399.74	https://www.ebay.com/itm/175607458207?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Original Nokia C2-01 Unlocked Hebrew English keyboard GSM Cellphone New Sealed	$27.85	$5.99	8	$222.80	https://www.ebay.com/itm/145022613652?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Nokia C Series C5-00 5MP - Warm gray (Unlocked) Smartphone	$27.81	$17.00	10	$278.12	https://www.ebay.com/itm/403537046782?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Nokia X100 5G - 128GB - Midnight Blue - (T-Mobile GSM Unlocked) - EXCELLENT 	$73.00	$11.25	2	$146.00	https://www.ebay.com/itm/256100565993?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Nokia 6110 Cell Phone (Untested) Vintage Classic Button 2G Mobile Phone	$14.39	$12.99	1	$14.39	https://www.ebay.com/itm/225609366856?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Nokia 3310 Unlocked GSM Retro Stylish Cell Phone	$16.21	$7.68	37	$599.63	https://www.ebay.com/itm/304664082965?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Nokia 105 (2017) TA-1010 Unlocked GSM Dual SIM FM Radio Mobile Phone Cellphone	$31.05	$0.00	6	$186.29	https://www.ebay.com/itm/394397772227?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
NEW UNLOCKED Nokia 2760 Flip 4G LTE Works on verizon AT&t Tmobile. GSM worldwide	$40.00	$0.00	1	$40.00	https://www.ebay.com/itm/275845364055?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Nokia G50 5G Unlocked Smartphone | US Version | 4/128GB Excellent (G14)	$52.00	$14.25	1	$52.00	https://www.ebay.com/itm/204360365372?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Nokia 2680 Slide Cell Phone Gray (Unlocked) Classic Basic Button 2G Mobile Phone	$16.19	$3.99	1	$16.19	https://www.ebay.com/itm/225598112607?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
"Nokia Lumia 530 Orange 4GB Cell Phone (Untested) 4"" Windows 3G Mobile Phone"	$13.49	$12.99	1	$13.49	https://www.ebay.com/itm/225571580313?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Nokia 3310 Navy blue Unlocked 2G GSM 900/1800  Mobile Phone - with Snake II Game	$26.16	$0.00	109	$2,851.55	https://www.ebay.com/itm/334686967832?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Nokia Lumia 920 - 32GB - Black (AT&T) Smartphone	$40.99	$0.00	2	$81.97	https://www.ebay.com/itm/324792700284?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
New Original Nokia C2-01 Unlocked Hebrew English keyboard GSM Mobile Cellphone	$29.33	$7.29	102	$2,991.41	https://www.ebay.com/itm/385247831279?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
NOKIA XR20 5G 128GB/UNLOCKED PHONE LOT+$125xtras*ELDERLY OWNED+LIGHTLY USED*MINT	$329.99	$19.65	1	$329.99	https://www.ebay.com/itm/334903163190?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Nokia N75 Tested Working Oem 2megapixel Camera	$50.00	$17.30	1	$50.00	https://www.ebay.com/itm/374748298635?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Nokia 8800 Sirocco - Worldwide unlock with original box and full accessorize.	$248.22	$0.00	29	$7,198.45	https://www.ebay.com/itm/255291537446?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Nokia 8800 Sirocco Black Dark Unlocked Genuine Made in Germany	$105.00	$20.00	1	$105.00	https://www.ebay.com/itm/374715596140?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Nokia 6300 4G Bar Cellphone (Gray 4GB) Unlocked Dual Sim	$41.65	$0.00	1	$41.65	https://www.ebay.com/itm/166123359690?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
As-is Locked Nokia C01 Plus + TA-1391 Android Smartphone (Blue 32GB) Unlocked	$32.00	$0.00	1	$32.00	https://www.ebay.com/itm/275872196751?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
99% New Nokia 6230i - Black Gray silver (Unlocked) Cellular Phone	$29.00	$0.00	4	$116.00	https://www.ebay.com/itm/125499276393?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Nokia 8800 Sirocco Gold Unlocked Genuine Made in Germany Fully working	$149.00	$20.00	1	$149.00	https://www.ebay.com/itm/374723772114?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
"Nokia XR20 Smartphone 6.67"" 128GB Ultra Blue, Unlocked for GSM Carriers"	$170.50	$10.95	1	$170.50	https://www.ebay.com/itm/295739439200?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Nokia 8800 - Worldwide unlock with original box and full accessorize (3 colors)	$185.39	$0.00	88	$16,314.25	https://www.ebay.com/itm/255291537437?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Nokia 6600 Fold - Black (Unlocked) Cellular Phone	$56.00	$5.99	2	$112.00	https://www.ebay.com/itm/373965890758?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Nokia 3220 2G GSM900/1800/1900 Unlocked Classic CellPhone +1Year WARRANTY	$14.76	$15.13	6	$88.56	https://www.ebay.com/itm/145023065967?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Nokia 7.2 - 128GB - Cyan Green (Unlocked) (Dual SIM)	$84.00	$13.40	1	$84.00	https://www.ebay.com/itm/125962921961?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Nokia C100 - 32GB - Blue (Consumer Cellular) (Single SIM) ***READ DESCRIPTION!!!	$15.00	$0.00	1	$15.00	https://www.ebay.com/itm/354836725425?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Nokia 301 Black T-Mobile (Unlocked) Cheap Basic Mobile Phone	$43.18	$0.00	3	$129.53	https://www.ebay.com/itm/403992670737?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
"Unlocked Original Nokia 230 Dual SIM GSM 2MP MP3 2.8"" Bar Cellphone"	$44.45	$8.33	5	$222.26	https://www.ebay.com/itm/185809095142?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Nokia E Series E63 - Black (Unlocked) Smartphone	$31.00	$0.00	4	$124.00	https://www.ebay.com/itm/385459415615?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Original Black Nokia E71 Unlocked QWERTY 3G WIFI GPS Camera Mobile Bar Phone 	$41.56	$0.00	3	$124.67	https://www.ebay.com/itm/302254387312?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Nokia X100 5G - 128GB - Midnight Blue - (T-Mobile Unlocked) - Good	$103.78	$16.94	141	$14,633.55	https://www.ebay.com/itm/185388828240?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Nokia Lumia 1020 (Unlocked) 4G LTE Smartphone - 32GB Yellow	$59.29	$0.00	7	$415.00	https://www.ebay.com/itm/295737520960?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Original Unlocked Nokia 6600 -GSM 2.1 inches Symbian  (Unlocked) Smartphone	$35.56	$5.66	9	$320.04	https://www.ebay.com/itm/185402818147?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
HMD Global Oy Nokia 6300 4G | Unlocked | Dual SIM | WiFi Hotspot | Social Apps |	$42.49	$5.99	1	$42.49	https://www.ebay.com/itm/374741630843?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Nokia 8 V 5G UW TA-1257 64GB Gray Verizon & Unlocked GSM Android Smartphone GOOD	$89.95	$0.00	4	$359.80	https://www.ebay.com/itm/185923617506?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Original&Boxed Nokia 3310 blue Unlocked 2G GSM 900/1800 Cellular Phone	$25.69	$2.99	30	$770.77	https://www.ebay.com/itm/403992722915?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Nokia 6230i - Black Silver (Unlocked) Mobile Phone	$9.99	$8.50	1	$9.99	https://www.ebay.com/itm/155583905636?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
 Nokia 106-TA-1190 Unlocked  GSM Global Basic Cell Phone 	$13.00	$0.00	1	$13.00	https://www.ebay.com/itm/374717225248?nordt=true&orig_cvip=true&rt=nc	Jun 11, 2023
Nokia 225 4G TA-1282 GSM Unlocked Phone - Classic Blue	$48.99	$7.12	5	$244.95	https://www.ebay.com/itm/304061661138?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
"Unlocked Nokia 225 4G TA1282 2.4"" QVGA LCD 64MB Radio Blue (NO WiFi By Design!)"	$40.39	$2.99	48	$1,938.86	https://www.ebay.com/itm/203502971461?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia G300 5G - 64GB - Black (Total Wireless) Factory Sealed 	$94.99	$0.00	2	$189.98	https://www.ebay.com/itm/295514407198?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
NOKIA LUMIA 1520 (AT&T) CLEAN ESN, WORKS, PLEASE READ!! 56210	$59.49	$0.00	1	$59.49	https://www.ebay.com/itm/175763712608?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia 2300 Mobile Phone Radio Multi Languages 2G GSM Unlocked	$27.00	$0.00	2	$54.00	https://www.ebay.com/itm/285233134878?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia Lumia 620 (QATAR) Smartphone 3G Middle East  - NEW IN BOX	$71.99	$11.20	1	$71.99	https://www.ebay.com/itm/145113300795?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
BRAND NEW NOKIA 7380 PHONE - BLUETOOTH - 2MP CAM - RARE COLLECTORS ITEM	$317.00	$25.00	1	$317.00	https://www.ebay.com/itm/125962416199?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia G50 TA-1390 128GB Unlocked Single SIM Smartphone Blue Pre-Owned W/ Box	$99.50	$0.00	1	$99.50	https://www.ebay.com/itm/134585973155?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia 918+ Cell Phone - Vintage Collector	$18.19	$0.00	1	$18.19	https://www.ebay.com/itm/134211678154?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Cell Phone Tablet Lot 12 IPad iPod Samsung LG Nokia For Parts or Repair 	$25.00	$9.00	1	$25.00	https://www.ebay.com/itm/256106109565?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia G300 5G (N1374DL) 64 GB - Tracfone Network - Gray Smartphone - Excellent	$50.00	$10.20	1	$50.00	https://www.ebay.com/itm/234947141430?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
New condition Nokia C2-01 3G Unlocked Camera Mobile Phone Hebrew Keyboard Isreal	$36.53	$0.00	40	$1,461.24	https://www.ebay.com/itm/252783595886?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
99% New Nokia Classic 6700 - Silver (Unlocked) Cellular Phone	$75.00	$0.00	1	$75.00	https://www.ebay.com/itm/125470121965?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia 6300 4G Cell Phone - Cyan (Unlocked) (Dual SIM)	$45.98	$11.10	1	$45.98	https://www.ebay.com/itm/125970652334?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia 2780 Flip TA-1420 512MB 4G Blue Unlocked Flip Phone (U) 155566	$56.00	$11.29	1	$56.00	https://www.ebay.com/itm/235041809273?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
"4G LTE Nokia 3310 512MB Rom 256MB RAM 2.4"" Original Unlocked Phone"	$55.11	$0.00	1	$55.11	https://www.ebay.com/itm/266190480161?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia 1112 / 1112b - Gray and Black ( TracFone ) Rare Cellular Candybar Phone	$19.79	$4.99	1	$19.79	https://www.ebay.com/itm/325315499199?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
2017 NOKIA 3310 Dual SIM Retro Classic Keypad Phone Unlocked GSM 2G 900/1800 MHz	$45.73	$0.00	9	$411.60	https://www.ebay.com/itm/304533385744?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
"Nokia G20 | Android 11 | Unlocked | Dual SIM | US  | 4/128GB | 6.52"" SEE DETAILS"	$114.99	$0.00	1	$114.99	https://www.ebay.com/itm/195729691985?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia Lumia 710 / RM-803 4G GSM Unlocked Windows Smartphone for UK Ireland-Black	$17.99	$0.00	2	$35.98	https://www.ebay.com/itm/115724309806?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia 5310 XpressMusic Bluetooth MP3 FM GSM 850/1800 /1900 Unlocked Mobile phone	$29.99	$0.00	1	$29.99	https://www.ebay.com/itm/195796653226?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia 5310 XpressMusic Unlocked Bluetooth Mobile Phone Hebrew English keyboard	$15.00	$14.80	5	$75.00	https://www.ebay.com/itm/385296957481?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia 6600 Cell Phone White (Untested) Classic Button Vintage 2G Mobile Phone	$10.00	$12.99	1	$10.00	https://www.ebay.com/itm/225568609664?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
NEW Smartphone Nokia 225 4G -TA-1282 (Unlocked) LTE GSM Global Basic Cell Phone 	$39.56	$0.00	8	$316.50	https://www.ebay.com/itm/385555005336?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Lot Of 10 Devices -  Nokia - SOLD AS IS	$218.50	$0.00	1	$218.50	https://www.ebay.com/itm/235039179694?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
"Unlocked Microsoft Lumia 950 Single SIM 5.2"" 3G 4G Wifi 20MP Windows Smartphone"	$99.63	$15.00	2	$199.26	https://www.ebay.com/itm/155551249372?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia 1100 - Black (Unlocked) Cellular Phone	$21.91	$5.99	11	$241.00	https://www.ebay.com/itm/373958122859?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia 1100 Mobile Phone Unlocked GSM900/1800MHz cheap cellphone +1 Year WARRANTY	$21.62	$0.00	45	$973.06	https://www.ebay.com/itm/364140458181?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia 225 4G Cell Phone - Black (Unlocked) (Single SIM)	$34.99	$4.00	1	$34.99	https://www.ebay.com/itm/403825698219?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
"Nokia X100 5G unlocked 128GB 48MP 6.67"" (Midnight Blue)"	$120.00	$12.50	1	$120.00	https://www.ebay.com/itm/266257829975?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Origina Nokia E7-00 Silver Black 16GB (Unlocked) Smartphone QWERTY keyboar WIFI	$76.14	$3.02	7	$532.98	https://www.ebay.com/itm/385379627494?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
"Unlocked Nokia 5.3 TA-1223 6.55"" HD IPS 64GB 13MP 4G WiFi Charcoal Black"	$119.99	$0.00	2	$239.98	https://www.ebay.com/itm/324618046611?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia 6230 - Black (AT&T) Cellular Phone	$24.00	$0.00	1	$24.00	https://www.ebay.com/itm/304620752722?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia N Series N9-00 - 16GB - Black (Unlocked) Smartphone N9	$57.53	$0.00	6	$345.20	https://www.ebay.com/itm/373982197684?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia Asha 210 GSM Unlocked QWERTY Keyboard Bluetooth Wifi Dual SIM Cell Phone	$38.58	$2.88	8	$308.66	https://www.ebay.com/itm/394534002330?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Original Black Nokia N86 8MP 3G HSDPA 900 / 2100 WIFI GPS Unlocked Mobile Phone	$47.26	$15.00	1	$47.26	https://www.ebay.com/itm/175571794659?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia 225 4G - TA-1282 - Charcoal (Unlocked) LTE GSM Global Basic Cell Phone	$36.95	$0.00	1	$36.95	https://www.ebay.com/itm/125970432083?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia 1208 Black (Vodafone) -- LG Model no: VX8550LK (VERIZON) READ DESCRIPTION 	$25.00	$3.50	1	$25.00	https://www.ebay.com/itm/295073057706?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia N Series N95 - Deep plum 3G GSM Wifi 5MP Slider Unlocked Original Phone	$32.68	$7.63	4	$130.72	https://www.ebay.com/itm/134566760674?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia 8850 collectors mobile phone 	$55.00	$20.00	1	$55.00	https://www.ebay.com/itm/134563137361?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Tracfone NOKIA 2760 Flip, 4GB Black - Prepaid Feature Phone	$19.92	$0.00	945	$18,826.51	https://www.ebay.com/itm/284854089877?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia G10 Android 11 3/32GB 6.52-Inch International Unlocked Smartphone - Night	$64.00	$0.00	1	$64.00	https://www.ebay.com/itm/304969984808?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia G100 4GB/128GB 6.52-Inches Unlocked Android Smartphone - Polar Night	$68.00	$0.00	1	$68.00	https://www.ebay.com/itm/374747804923?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
"Nokia 3310 3G TA-1036 Charcoal Single SIM Bluetooth 2.4"" Keypad Cell Phone"	$47.99	$0.00	1	$47.99	https://www.ebay.com/itm/334855255745?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Brand new sealed Nokia 3310 3G GSM Unlocked Cell Phone Charcoal Bar 	$60.00	$3.99	1	$60.00	https://www.ebay.com/itm/354839785727?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia 3510i Cell Phone Blue (Unlocked) Vintage Classic Button 2G Mobile Phone	$14.39	$4.00	1	$14.39	https://www.ebay.com/itm/225546962100?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
FOR PARTS Nokia XR20 5G 128GB Unlocked Granite (FAB)	$90.00	$14.25	1	$90.00	https://www.ebay.com/itm/285317736005?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia 2760 Flip Phone - 4GB - Black - Prepaid Tracfone Brand New	$24.50	$0.00	1	$24.50	https://www.ebay.com/itm/354664654401?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia 3310	$26.25	$5.99	31	$813.72	https://www.ebay.com/itm/373958483945?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Refurbished Original Nokia 216 Dual sim Card 2G GSM Unlocked Cheap Celluar Phone	$37.12	$0.00	5	$185.62	https://www.ebay.com/itm/144187574683?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Assorted AT&T Smartphone's Poor Condition Check IMEI Lot of 5	$26.90	$0.00	1	$26.90	https://www.ebay.com/itm/334883137272?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
AT&T Windows Nokia Lumia 925 16GB Cell Phone w/USB Cord NO SIM - RESET & WORKS	$25.00	$0.00	1	$25.00	https://www.ebay.com/itm/125495696144?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia 6300 4G Cell Phone - Color Cyan  (Unlocked) (Dual SIM)	$69.99	$0.00	3	$209.97	https://www.ebay.com/itm/266034941161?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Nokia C100 - 32GB - Blue (SafeLink Wireless) (Single SIM)	$30.00	$0.00	1	$30.00	https://www.ebay.com/itm/256103966490?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
Original Nokia 2720 Flip (2019) 4G LTE Dual SIM KaiOS Unlocked phone NEW	$128.35	$4.59	40	$5,134.14	https://www.ebay.com/itm/385231690263?nordt=true&orig_cvip=true&rt=nc	Jun 10, 2023
"New Sealed Original Nokia Lumia 1020 Black WiFi 41MP 4.5"" Unlocked Windows Phone"	$83.75	$8.21	38	$3,182.42	https://www.ebay.com/itm/385254415330?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
"Nokia N75 Mobile Phone Bluetooth 2MP 2G 3G 2MP Camera 2.4"" FM Music Cell phone"	$90.19	$0.00	1	$90.19	https://www.ebay.com/itm/155581421196?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
Original Nokia N93i 3G Bluetooth WIFI Rotatable keyboard Cell Phone Unlocked 	$126.51	$0.00	1	$126.51	https://www.ebay.com/itm/166093022921?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
Nokia N Series N95 - Deep plum 3G GSM Wifi 5MP Slider Unlocked Classic Phone	$33.70	$8.33	10	$337.02	https://www.ebay.com/itm/145024410035?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
Nokia 5160 - Black ( AT&T / TDMA ) Cellular Candybar Phone	$17.99	$5.99	1	$17.99	https://www.ebay.com/itm/325318021059?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
"Original Nokia N8 N8-00 Touch Screen 12MP 3G WIFI Bluetooth 16GB ROM 3.5"" Phone"	$54.97	$5.00	23	$1,264.39	https://www.ebay.com/itm/363299431126?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
Unlocked Original Nokia Lumia N9 NPC White Wifi 3G 16GB Touchscreen Smartphone	$60.64	$0.00	4	$242.57	https://www.ebay.com/itm/302394663855?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
Nokia 8.3 5G Dual SIM Polar Night Blue 8GB RAM 128GB New Sealed	$231.25	$25.00	4	$925.00	https://www.ebay.com/itm/394655523529?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
Nokia 225 4G Cell Phone - Black (Unlocked) (Single SIM)	$30.00	$4.00	1	$30.00	https://www.ebay.com/itm/403828193695?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
Nokia 2760 Flip Phone, 4G LTE Unlocked, Bundle	$51.00	$0.00	1	$51.00	https://www.ebay.com/itm/266285996032?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
Nokia G10 - 32GB - BLUE  (Unlocked) (Dual SIM)	$30.00	$11.45	1	$30.00	https://www.ebay.com/itm/385666387910?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
Nokia Lumia 640 XL (RM-1067) 8GB (GSM Unlocked) Dual SIM Windows - SMALL ISSUE	$42.99	$0.00	1	$42.99	https://www.ebay.com/itm/134604460028?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
Nokia 5310 Xpress Music - RED Unlocked Nokia Cellular Phone	$33.33	$0.00	3	$100.00	https://www.ebay.com/itm/304658186766?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
Original Nokia C Series C3-00 Unlocked Mobile Phone Bluetooth FM JAVA 2MP WIFI	$31.91	$0.00	57	$1,818.78	https://www.ebay.com/itm/143931280055?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
Nokia 7.1 (TA-1085) 64GB - Silver (GSM Unlocked) Dual SIM Smartphone - K3180	$81.99	$0.00	1	$81.99	https://www.ebay.com/itm/134586035410?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
Nokia G20 TA-1343 - 128 GB - Night Dark Blue (Unlocked) Smartphone. FREE SHIP	$79.89	$0.00	2	$159.78	https://www.ebay.com/itm/325632238174?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
Nokia 6102i (AT&T) Flip Phone - Vintage Collector	$13.99	$0.00	1	$13.99	https://www.ebay.com/itm/134190883870?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
Nokia 6102 - Black and Silver ( AT&T ) Cellular Flip Phone	$9.79	$14.29	5	$48.96	https://www.ebay.com/itm/165826387384?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
Unlocked Nokia 7610  Tri-Band Camera Bluetooth Original GSM Music Mobile Phoine	$37.98	$0.00	2	$75.95	https://www.ebay.com/itm/302936604143?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
"Original Unlocked Nokia E7-00 4"" Touch Screen Slide 16GB 3G Symbian Cell Phone"	$87.12	$0.00	21	$1,829.52	https://www.ebay.com/itm/144595937578?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
Nokia X100 5G - 128GB - Midnight Blue - T-Mobile Unlocked USED GOOD Condition	$52.00	$5.00	1	$52.00	https://www.ebay.com/itm/364293834276?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
Nokia 8 V 5G UW TA-1257 64GB Verizon Unlocked GSM & CDMA Very Good - Meteor Gray	$90.00	$0.00	2	$180.00	https://www.ebay.com/itm/295741231425?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
Nokia N Series N95 - Deep plum 2.6″ 3G GSM  Wifi 5MP Slider Unlocked Smartphone	$41.50	$9.00	6	$249.00	https://www.ebay.com/itm/364092714339?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
"Nokia 216 Mobile Phone 2.4"" 2G Bluetooth Unlocked Original Cheap Button Phone"	$44.77	$0.00	6	$268.60	https://www.ebay.com/itm/302812974949?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
Nokia TA-1420 2780 Consumer Cellular, 8GB, Blue - Flip Phone	$34.10	$0.00	10	$341.00	https://www.ebay.com/itm/125911747661?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
Nokia XR20 - 128GB - Ultra Blue (Unlocked) (Dual SIM)	$156.50	$12.45	1	$156.50	https://www.ebay.com/itm/155587990526?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
Original Nokia 5710 XpressAudio 4G TA-1498 (48MB/128MB) FACTORY UNLOCKED- Black	$115.66	$0.00	9	$1,040.91	https://www.ebay.com/itm/195429728280?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
Nokia G400 GRAY 64GB NEW (Metro Pcs Only)FREE FAST SHIPPING LIMITED TIME OFFER	$105.00	$0.00	2	$210.00	https://www.ebay.com/itm/225575197021?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
Nokia Lumia 1020 (Unlocked) 4G LTE Smartphone - 32GB Black	$65.00	$0.00	2	$130.00	https://www.ebay.com/itm/295741663993?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
Nokia Lumia 1020 (Unlocked) 4G LTE Smartphone - 32GB White	$57.50	$20.20	2	$115.00	https://www.ebay.com/itm/304968639852?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
Nokia 5110 Unlocked Collectors Item Rare	$25.00	$19.00	1	$25.00	https://www.ebay.com/itm/175755350863?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
Nokia 6215i Verizon Flip Cell Phone CDMA - WORKS GREAT! - FAST FREE SHIPPING!!!	$18.99	$0.00	1	$18.99	https://www.ebay.com/itm/334758561789?nordt=true&orig_cvip=true&rt=nc	Jun 9, 2023
