Title	Price	Shipping_cost	Sales_Count	Sales_Value	Link	Last_Sale	Condition	Processor	Screen Size	Color	Memory Card Type	Lock Status	SIM Card Slot	Brand	Network	Model	Connectivity	Style	Operating System	Features	Storage Capacity	Camera Resolution	RAM	Seller Notes	Contract	MPN	2G	3G	4G	5G	Bluetooth	GSM	WI-FI	Micro USB	USB	Type-C	NFC	Dual-Band	FM	DLNA	EDGE	GPS	HDMI Micro	Headphone Jack	Infrared	Lightning	Quad-Band	Tri-Band	WAP	WCDMA
NOKIA G400 5G (GSM Unlocked) Gray (E-000399)	65.0	0.0	1	65.0	https://www.ebay.com/itm/185934443923?nordt=true&orig_cvip=true&rt=nc	2023-06-13	Used	Others	3.7637822239322816	Gray	MicroSD	Factory Unlocked	Single SIM	nokia	Unlocked	NOKIA G400 5G	5G	Bar	Android	Bluetooth Enabled, GPS, TouchScreen, Wi-Fi Capable, Speakerphone	64.0	9.165085388994308	5.2053941908713695	“Device is CLEAR FOR ACTIVATION -  Please contact us right away if you do experience any problems ...Read moreabout the seller notes“Device is CLEAR FOR ACTIVATION -  Please contact us right away if you do experience any problems with activation.  This item is in GOOD cosmetic condition. It reflects NORMAL USE and has MINOR scratches and/or blemishes.”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 110 32GB 2G Factory Unlocked Black Dual Sim Mobile Phone TA-1319 Brand New	26.4	20.49	255	6732.81	https://www.ebay.com/itm/133907759709?nordt=true&orig_cvip=true&rt=nc	2023-06-13	New	Others	1.77	Black	MicroSD	Factory Unlocked	Dual SIM (SIM + SIM)	nokia	Unlocked	Nokia 110	2G	Bar	Other	Camera, FM Radio	88.56291056088934	0.0	4.0	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	Nokia 110 TA-1319 DS	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEW Tracfone Nokia 2760 Flip BLACK Prepaid Cell Phone 4G LTE Retail Box SEALED	30.0	0.0	2	60.0	https://www.ebay.com/itm/255973031950?nordt=true&orig_cvip=true&rt=nc	2023-06-13	New	Others	3.7637822239322816	Black	MicroSD	Network Locked	Single SIM	nokia	Operator	Nokia 2760	4G	Flip	Other	Email, Web, Email Access, Large Buttons, Camera, Color Screen, Music Player	8.0	5.0	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Prepaid	STNKN139DCP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Refurbished New Original Nokia 3710 Unlocked 3G GSM Flip Cellular Phone	80.52	9.27	32	2576.49	https://www.ebay.com/itm/144077676979?nordt=true&orig_cvip=true&rt=nc	2023-06-13	Open box	Others	2.2	Black	microSDHC (dedicated slot)	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia 3710	2G, 3G, Bluetooth, GPS	Flip	Other	Bluetooth Enabled, Music Player	88.56291056088934	3.0	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty.It comes with full set. 1*phone, 1*usb cable, 1*charger, 1*retail box”Read Lessabout the seller notes	Without Contract	Does Not Apply	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Nokia C series C3 / C3-00 - Blue and Silver ( AT&T ) Rare Smartphone - Bundled	36.44	7.99	1	36.44	https://www.ebay.com/itm/324815796867?nordt=true&orig_cvip=true&rt=nc	2023-06-13	Used	Others	3.7637822239322816	Blue and Silver	MicroSD	Factory Unlocked	Single SIM	nokia	Operator	C3-00.1	Micro USB	Bar	Other	Internet Connectivity	88.56291056088934	9.165085388994308	5.2053941908713695	“Works perfectly. Some minor wear around the body. Screen has some scuffs. No breaks or cracks. Port ...Read moreabout the seller notes“Works perfectly. Some minor wear around the body. Screen has some scuffs. No breaks or cracks. Port cover is fully intact”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 1202 - Black (Unlocked) Cellular Phone English Arabic Russian Hebrew	22.0	0.0	3	66.0	https://www.ebay.com/itm/384855780202?nordt=true&orig_cvip=true&rt=nc	2023-06-13	Open box	Others	3.7637822239322816	Black	MicroSD	Factory Unlocked	Single SIM	nokia	Unlocked	1202	Micro USB	Bar	Other	Internet Connectivity	4.0	9.165085388994308	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 1100 Mobile Phone Unlocked GSM900/1800MHz cheap cellphone +1 Year WARRANTY	20.0	0.0	1	20.0	https://www.ebay.com/itm/145047510754?nordt=true&orig_cvip=true&rt=nc	2023-06-13	Used	Others	3.7637822239322816	Black	MicroSD	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia 1100	2G	Bar	Other	Support Russian& Arabic Keyboard	512.0	9.165085388994308	5.2053941908713695	“The phone has been professionally restored to working properly. The phone has been inspected, ...Read moreabout the seller notes“The phone has been professionally restored to working properly. The phone has been inspected, cleaned, and restored to meet manufacturer new product specifications and is in excellent condition. No scratches and scuffs. Including produced accessories and package box.”Read Lessabout the seller notes	Without Contract	Does Not Apply	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia G100 4G (32GB) 6.5'' Screen 13MP Triple Camera CDMA Straight Talk Prepaid	60.83	0.0	6	365.0	https://www.ebay.com/itm/134328729681?nordt=true&orig_cvip=true&rt=nc	2023-06-12	New	Others	3.7637822239322816	Black	MicroSD	Factory Unlocked	Single SIM	nokia	Operator	Nokia 6300 4G	Micro USB	Bar	Other	Internet Connectivity	88.56291056088934	9.165085388994308	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	G100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2004 Nokia 7260 (International) Vintage Cell Phone Gray - NEW IN BOX	159.99	7.19	1	159.99	https://www.ebay.com/itm/134584487256?nordt=true&orig_cvip=true&rt=nc	2023-06-12	New	Others	3.7637822239322816	White	MicroSD	Factory Unlocked	Single SIM	nokia	Operator	7260	Micro USB	Bar	Other	Internet Connectivity	88.56291056088934	9.165085388994308	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 8860 Cell Phone - Complete w/ Box, Manuals & Original Receipt	140.0	17.1	1	140.0	https://www.ebay.com/itm/374751047110?nordt=true&orig_cvip=true&rt=nc	2023-06-12	Open box	Others	3.7637822239322816	Gray	MicroSD	Factory Unlocked	Single SIM	nokia	Operator	8860	Micro USB	Bar	Other	Internet Connectivity	20.0	9.165085388994308	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 106 Dual-Band GSM Unlocked Phone Brand New	29.3	9.13	227	6650.52	https://www.ebay.com/itm/195348158374?nordt=true&orig_cvip=true&rt=nc	2023-06-12	New	Others	1.8	Gray	MicroSD	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia 106 (2018)	2G	Bar	Android	Camera, Color Screen, FM Radio	4.0	9.165085388994308	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	NOKIA 106	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOKIA LUMIA 1020 (AT&T) CLEAN, WORKS, PLEASE READ! 50319	43.55	0.0	1	43.55	https://www.ebay.com/itm/175350320679?nordt=true&orig_cvip=true&rt=nc	2023-06-12	Used	Others	3.7637822239322816	Black	MicroSD	Factory Unlocked	Single SIM	nokia	Operator	Nokia Lumia 1020	Micro USB	Bar	Other	Internet Connectivity	88.56291056088934	9.165085388994308	5.2053941908713695	“You will receive the items in the photos! THIS IS A GRADE B PHONE!”	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Original Unlocked Nokia 7230 3G Mobile Phone 3.15MP Bluetooth FM JAVA MP3 Player	40.88	0.0	10	408.76	https://www.ebay.com/itm/302800160976?nordt=true&orig_cvip=true&rt=nc	2023-06-12	Open box	Others	3.7637822239322816	Black	MicroSD	Unlocked	Single SIM	nokia	Operator	Nokia 7230	Micro USB	Slider	Other	Bluetooth Enabled, Music Player	45.0	3.0	8.0	“Renewed to new condition,  100% working and tested before ship,one year warranty!”	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 3100 Mobile Phone Unlocked GSM keyboard Tri-Band cellphone+1 Year WARRANTY	19.0	0.0	4	76.0	https://www.ebay.com/itm/334864928834?nordt=true&orig_cvip=true&rt=nc	2023-06-12	Used	Others	3.7637822239322816	Black	MicroSD	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia 3100	2G, GPRS, Tri-Band	Bar	Other	Internet Connectivity	512.0	9.165085388994308	5.2053941908713695	“The phone has been professionally restored to working properly. The phone has been inspected, ...Read moreabout the seller notes“The phone has been professionally restored to working properly. The phone has been inspected, cleaned, and restored to meet manufacturer new product specifications and is in excellent condition. No scratches and scuffs. Including produced accessories and package box.”Read Lessabout the seller notes	Without Contract	Does Not Apply	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
Nokia X Series X2-00 - Black on red (Unlocked) Cellular Phone	22.0	7.0	1	22.0	https://www.ebay.com/itm/354759314702?nordt=true&orig_cvip=true&rt=nc	2023-06-12	Open box	Others	3.7637822239322816	Black	MicroSD	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia X2-00	Bluetooth, Micro USB	Bar	Other	Internet Connectivity	48.0	5.0	5.2053941908713695	“original Phone (multiple keyboards and languages to choose ) + new charger and battery + Nokia box”	Without Contract	002Q455	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia STNKN152DCP C100 32GB ROM Straight Talk Prepaid Smartphone - Gray	28.8	0.0	217	6250.17	https://www.ebay.com/itm/125416925147?nordt=true&orig_cvip=true&rt=nc	2023-06-12	New	Others	5.45	Black	MicroSD	Factory Unlocked	Single SIM	nokia	Unlocked	C100	Bluetooth	Bar	Android	Internet Connectivity	32.0	5.0	3.0	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Prepaid	STNKN152DCP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 640XL Black AT-UN-03S	15.26	0.0	1	15.26	https://www.ebay.com/itm/115736268776?nordt=true&orig_cvip=true&rt=nc	2023-06-12	New	Others	3.7637822239322816	Black	MicroSD	Factory Unlocked	Single SIM	nokia	Operator	Nokia 640XL	Micro USB	Bar	Other	Internet Connectivity	8.0	9.165085388994308	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia Lumia 822 White	15.23	0.0	1	15.23	https://www.ebay.com/itm/115736272873?nordt=true&orig_cvip=true&rt=nc	2023-06-12	New	Others	3.7637822239322816	White	MicroSD	Factory Unlocked	Single SIM	nokia	Operator	Nokia Lumia 822	Micro USB	Bar	Other	Internet Connectivity	16.0	9.165085388994308	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 Unlocked Original Nokia E72 3G Bluetooth 5MP BLACK GPS WIFI Bar Mobile Phone	36.22	0.0	9	326.02	https://www.ebay.com/itm/302418175062?nordt=true&orig_cvip=true&rt=nc	2023-06-12	Open box	Others	2.4	Black	MicroSD	Network Unlocked	Single SIM	nokia	Operator	Nokia E72	Micro USB	Bar	Other	Bluetooth Enabled, GPS, Music Player, Wi-Fi Capable, 3G Data Capable	2.0	5.0	8.0	“Renewed to new condition,  100% working and tested before ship,one year warranty!”	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia X30 𝟱𝗚 𝑫𝒖𝒂𝒍 𝑺𝑰𝑴 TA-1450 Blue 8+256GB 📡𝐆𝐒𝐌 🔓𝗨𝗻𝗹𝗼𝗰𝗸𝗲𝗱	463.99	0.0	1	463.99	https://www.ebay.com/itm/225533311171?nordt=true&orig_cvip=true&rt=nc	2023-06-12	New	Others	3.7637822239322816	Black	MicroSD	Factory Unlocked	Single SIM	nokia	Operator	Nokia 6300 4G	Micro USB	Bar	Other	Internet Connectivity	88.56291056088934	9.165085388994308	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	TA-1450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia Lumia 520 (AT&T) 3G GSM Smartphone RM-915 - Black, 8GB	19.44	0.0	9	174.96	https://www.ebay.com/itm/144654363796?nordt=true&orig_cvip=true&rt=nc	2023-06-12	Used	Others	3.7637822239322816	Black	MicroSD	Factory Unlocked	Single SIM	nokia	Operator	Lumia 520	Micro USB	Bar	Other	Internet Connectivity	8.0	9.165085388994308	5.2053941908713695	“No Charger”	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Original Unlocked Nokia 6310i  3 Colors CellPhone 2G Classical Mobile Phone	61.88	12.0	4	247.52	https://www.ebay.com/itm/394503877723?nordt=true&orig_cvip=true&rt=nc	2023-06-12	Open box	Others	1.8	Black	MicroSD	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia 6310i	2G, 3G	Bar	Other	QWERTY Keyboard	123.0	2.0	8.0	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	6310I_BLACKRW, 6310I, NOKIA 6310I (AT&T - GSM)	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia Lumia 1320 4G LTE GSM Windows Smartphone International Version (RM-994)	39.99	0.0	1	39.99	https://www.ebay.com/itm/115726684489?nordt=true&orig_cvip=true&rt=nc	2023-06-12	Used	Dual Core	3.7637822239322816	Black	MicroSD	Network Unlocked	Single SIM	nokia	Operator	Nokia Lumia 1320	4G	Bar	Other	Accelerometer, Bluetooth Enabled, Camera, Color Screen, Email, Web, Email Access, FM Radio, Front Camera, Internet Connectivity, MMS (Multimedia Messaging), Proximity Sensor, Rear Camera, Speakerphone, Touch Screen, Wi-Fi Capable	8.0	5.0	1.0	“EXCELLENT - Very Good - Tested & Fully Functional: Device + Battery + Back Cover”	Without Contract	RM-994	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 108 Dual Sim FM Radio GSM Bluetooth phone English/Russian/Arabic keyboard	27.35	7.99	6	164.08	https://www.ebay.com/itm/143931238188?nordt=true&orig_cvip=true&rt=nc	2023-06-12	Used	Others	1.8	Multi-Color	MicroSD	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia 108	Micro USB	Bar	Other	Bluetooth Enabled, Music Player	2.0	9.165085388994308	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia X100 Unlocked  - 5G 128GB - Midnight Blue 48MP Camera	166.2	0.0	14	2326.86	https://www.ebay.com/itm/165573573499?nordt=true&orig_cvip=true&rt=nc	2023-06-12	Open box	Others	3.7637822239322816	Blue	MicroSD	Network Unlocked	Single SIM	nokia	Unlocked	Nokia 100	5G, Bluetooth	Bar	Other	Camera	128.0	48.0	6.0	“Excellent 10/10 New Condition - Open Box - New Charger, Cable. This item has been opened for ...Read moreabout the seller notes“Excellent 10/10 New Condition - Open Box - New Charger, Cable. This item has been opened for testing purposes. Unlocked units are compatible with any GSM Carriers, including: AT&T, H2O, Cricket, Metro PCS, T-Mobile. Not compatible with CDMA carriers like Boost, Sprint or Verizon.”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 2690 Original Unlocked Mobile Phone Message Bluetooth Camera Video FM	26.84	0.0	6	161.02	https://www.ebay.com/itm/173457649483?nordt=true&orig_cvip=true&rt=nc	2023-06-12	Open box	Others	1.8	Black	MicroSD	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia 2690	Micro USB	Bar	Other	Bluetooth Enabled	128.0	0.0	8.0	“Item has been renewed with a new housing, fully working, look as new one”	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nokia 6300 4G (Single SIM)  GSM Factory Unlocked 2.4"" Display LED Flash - NEW"	76.87	12.61	8	614.92	https://www.ebay.com/itm/304895874483?nordt=true&orig_cvip=true&rt=nc	2023-06-12	New	Quad Core	2.4	Black	MicroSDHC	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia 6300 4G	2G, 3G, 4G, Bluetooth, GPS, Headphone Jack, LTE, Micro USB, Wi-Fi	Bar	Other	FM Radio, GPS, Wi-Fi Capable, GSM ONLY (NOT for CDMA carriers), Single SIM, 4G capable, Bluetooth 4.0, Expansion slot (microSD NOT included), 4GB internal storage, LED flash, 3.5mm audio jack, Remobable 1500mAh battery	4.0	9.165085388994308	8.0	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	Nokia 6300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Nokia 8310 - black Blue white red (Unlocked) 2G GSM Cellular Phone	15.99	7.0	2	31.98	https://www.ebay.com/itm/394069154466?nordt=true&orig_cvip=true&rt=nc	2023-06-12	Used	Others	3.7637822239322816	Black	MicroSD	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia 8310	2G	Bar	Other	Internet Connectivity	32.0	9.165085388994308	5.2053941908713695	““No scratch, and been restored to 100% functional condition, new apperance，100% will ...Read moreabout the seller notes““No scratch, and been restored to 100% functional condition, new apperance，100% will figure+Charger, battery, packing box””Read Lessabout the seller notes	Without Contract	Does Not Apply	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 2720 Fold - Black (T-Mobile) unlocked Cellular Phone	44.0	0.0	1	44.0	https://www.ebay.com/itm/125393801168?nordt=true&orig_cvip=true&rt=nc	2023-06-12	Open box	Others	3.7637822239322816	Black	MicroSD	Network Unlocked	Single SIM	nokia	Operator	Nokia 2720	Micro USB	Bar	Other	Internet Connectivity	9.0	1.0	5.2053941908713695	“An product that has been professionally restored to working,good outloooking”	Without Contract	TMB2720FOLDBLK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Unlocked Original Nokia 5130 XpressMusic Bluetooth Camera MP3 2.0"" Mobile Phone"	29.71	0.0	3	89.13	https://www.ebay.com/itm/284219544542?nordt=true&orig_cvip=true&rt=nc	2023-06-12	Used	Others	3.7637822239322816	Black	MicroSD	Network Unlocked	Single SIM	nokia	Unlocked	5130	2G	Bar	Other	Bluetooth Enabled, Music Player, Speakerphone, Internet Browser	30.0	2.0	8.0	“Item has been professionally restored with a new housing, fully working, tested before ship”	Without Contract	Does Not Apply	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Original Nokia 3310 Blue 2G GSM 900/1800 Unlocked Classic Phone 1 Year WARRANTY	15.83	8.93	9	142.44	https://www.ebay.com/itm/145023040060?nordt=true&orig_cvip=true&rt=nc	2023-06-12	Open box	Others	2.4	Blue	MicroSD	Network Unlocked	Single SIM	nokia	Unlocked	Nokia 6300 4G	Micro USB	Bar	Other	2G	128.0	9.165085388994308	1.0	“This phone has been professionally restored to working order, Just like a 100% new one! This is a ...Read moreabout the seller notes“This phone has been professionally restored to working order, Just like a 100% new one! This is a AAA+ Stock item, meaning unit is in good cosmetic condition and NO minor scrapes or scratches! 1 year warranty, include 100% OEM new charger and battery + Nokia box”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Original Nokia 3310 blue Unlocked 2G GSM 900/1800 Cellular Phone	24.66	6.25	371	9147.95	https://www.ebay.com/itm/144258115942?nordt=true&orig_cvip=true&rt=nc	2023-06-12	Used	Others	2.4	Blue	MicroSD	Network Unlocked	Single SIM	nokia	Unlocked	Nokia 3310	2G	Bar	Other	Internet Connectivity	128.0	9.165085388994308	5.2053941908713695	“This phone has been professionally restored to working order, Just like a 100% new one! This is a ...Read moreabout the seller notes“This phone has been professionally restored to working order, Just like a 100% new one! This is a AAA+ Stock item, meaning unit is in good cosmetic condition and NO minor scrapes or scratches! 1 year warranty, include 100% OEM new charger, USB Cable & Box.”Read Lessabout the seller notes	Without Contract	70171	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BNIB Nokia G11 Dual-SIM 32GB ROM + 3GB RAM Charcoal Factory Unlocked 4G/LTE GSM	269.0	0.0	1	269.0	https://www.ebay.com/itm/294820414953?nordt=true&orig_cvip=true&rt=nc	2023-06-12	New	Octa Core	6.5	Charcoal	microSDXC	Factory Unlocked	Dual SIM (SIM + SIM)	nokia	Unlocked	Nokia G11	Micro USB	Touchscreen	Android	Internet Connectivity	32.0	13.0	3.0	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOKIA X100  5G 128GB  6GB RAM Metro by T-Mobile Smart Phone	189.0	19.96	6	1134.0	https://www.ebay.com/itm/265948178128?nordt=true&orig_cvip=true&rt=nc	2023-06-12	New	Others	6.67	Black	MicroSD	Network Locked	Single SIM	nokia	Operator	Nokia X100	Micro USB	Bar	Other	Internet Connectivity	128.0	48.0	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 Nokia 106-TA-1190 Unlocked  GSM Global Basic Cell Phone 	13.0	0.0	1	13.0	https://www.ebay.com/itm/374750058433?nordt=true&orig_cvip=true&rt=nc	2023-06-12	Used	Others	1.8	Black	MicroSD	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia 106 (2018)	2G, Dual-Band	Bar	Other	Global Ready	4.0	9.165085388994308	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	TA-1190	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Nokia G20 - 128GB -(Unlocked) (Dual SIM) 4G LTE GSM Night Blue	114.99	8.68	6	689.94	https://www.ebay.com/itm/304873790380?nordt=true&orig_cvip=true&rt=nc	2023-06-12	New	Octa Core	6.5	Blue	microSDXC	Factory Unlocked	Dual SIM (SIM + SIM/Memory Card)	nokia	Unlocked	Nokia G20	USB Type-C, Bluetooth, Wi-Fi	Bar	Android	Proximity Sensor, Accelerometer, High Capacity Battery (5000 mAh or More)	128.0	5.0	4.0	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	719901153461	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia STNKN139DCP Straight Talk 2760 Flip 2.83'' 4G 4GB 1.3GHz Quad-Core	26.93	50.0	192	5171.04	https://www.ebay.com/itm/115319043912?nordt=true&orig_cvip=true&rt=nc	2023-06-12	New	Others	3.7637822239322816	Black	MicroSD	Factory Unlocked	Single SIM	nokia	Operator	Nokia 6300 4G	Micro USB	Bar	Other	Internet Connectivity	88.56291056088934	9.165085388994308	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	STNKN139DCP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
