Title	Price	Shipping_cost	Sales_Count	Sales_Value	Link
Samsung Galaxy S20 5G 128GB Unlocked AT&T /T-Mobile / Verizon Smartphone - Good	$155.00	$21.97	50	$7,749.90	https://www.ebay.com/itm/144929063086?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy A50 - 64GB - Black - Unlocked - Single SIM - Smartphone - Good	$118.90	$19.52	66	$7,847.30	
NEAR MINT Apple iPhone SE 2020 2nd Gen. 64GB Factory Unlocked Smartphone BLACK	$157.62	$0.00	38	$5,989.62	https://www.ebay.com/itm/154797112443?nordt=true&orig_cvip=true&rt=nc
Schok Volt SV55 Smartphone - 16GB - Black - (Assurance Wireless) - New	$30.08	$0.00	38	$1,143.10	
Apple iPhone XS MAX 64GB A1921 Fully Unlocked Smartphone AT&T T-Mobile Verizon 	$382.30	$20.00	39	$14,909.61	https://www.ebay.com/itm/174783620557?nordt=true&orig_cvip=true&rt=nc
Motorola Moto E (4TH Gen)| XT-1765 | 16GB | Gold | Smartphone | GSM Unlocked L/N	$53.39	$0.00	48	$2,562.87	https://www.ebay.com/itm/184381979393?nordt=true&orig_cvip=true&rt=nc
CAT S48C SMARTPHONE  5” 13MP  32GB  4GB RAM Sprint B stock Unlocked	$58.89	$0.00	62	$3,651.29	
Brand New in Sealed Box Motorola Moto Z2 Force XT1789-4 64G AT&T SMARTPHONE	$158.35	$0.00	39	$6,175.61	
Xgody 2022 New Unlocked Cell Phone Android Smartphone Dual SIM Quad Core Cheap	$65.69	$6.99	63	$4,138.23	
Samsung Galaxy Note 5 (N920) 32/64GB GSM Unlocked Android Smartphone- All Colors	$83.30	$0.00	45	$3,748.69	
LG G7 ThinQ 64GB Smartphone (T-mobile AT&T ) Blue B Unlocked	$73.80	$5.28	55	$4,058.85	
LG K20 16GB GSM Unlocked LM-X120 Android Smartphone Clean IMEI Fair Condition	$28.42	$0.00	106	$3,012.77	
Samsung Galaxy S8 Active SM-G892A 64GB Smartphone Unlocked	$139.87	$19.19	40	$5,594.60	
Google Pixel Very good G-2PW4100 32GB/128GB Smartphone Unlocked 	$64.94	$3.00	42	$2,727.58	https://www.ebay.com/itm/185312699366?nordt=true&orig_cvip=true&rt=nc
Huawei Honor 5X 5.5'' LTE 2-16GB Dual SIM GSM Unlocked Smartphone Very Good A+	$37.99	$2.99	65	$2,469.35	
"Samsung Galaxy Note 10 256GB Unlocked 6.3"" Smartphone SM-N970U Note 10 Used"	$181.25	$0.00	54	$9,787.51	https://www.ebay.com/itm/185718423883?nordt=true&orig_cvip=true&rt=nc
New Unlocked Samsung Galaxy S9+ Plus G965U 64GB GSM Factory Sealed Smartphone	$237.04	$0.00	38	$9,007.36	https://www.ebay.com/itm/193647149142?nordt=true&orig_cvip=true&rt=nc
Ulefone Armor X8 4G Smartphone Octa Core 64GB Android 10 Cell Phone Waterproof 	$138.52	$0.00	55	$7,618.74	
Samsung Galaxy S7 Active G891A GSM Factory Unlocked 32GB Smartphone - Grade B+	$70.38	$0.00	47	$3,307.63	
New 7.3 inch MIX4 Smartphone 5G 16GB+1TB 7200mAh 72MP Camera Unlocked Mobile Pho	$126.05	$7.62	40	$5,041.85	
Samsung Galaxy A32 5G 64GB Black SAM-A326U Smartphone Boost New Sealed July 2021	$135.18	$0.00	77	$10,408.75	
Apple iPhone 13 Pro Max 256GB 5G Factory Unlocked Smartphone Open Box	$1,004.84	$5.33	48	$48,232.18	
Lively- Jitterbug® Smart3 Smartphone for Seniors - Black	$87.79	$0.00	41	$3,599.59	https://www.ebay.com/itm/195482344643?nordt=true&orig_cvip=true&rt=nc
New 7.3 inch MIX4 Smartphone 5G 16GB+1TB 7200mAh 72MP Camera Unlocked Mobile Pho	$126.05	$7.62	40	$5,041.85	
Samsung Galaxy A32 5G 64GB Black SAM-A326U Smartphone Boost New Sealed July 2021	$135.18	$0.00	77	$10,408.75	
Apple iPhone 13 Pro Max 256GB 5G Factory Unlocked Smartphone Open Box	$1,004.84	$5.33	48	$48,232.18	
Lively- Jitterbug® Smart3 Smartphone for Seniors - Black	$87.79	$0.00	41	$3,599.59	https://www.ebay.com/itm/195482344643?nordt=true&orig_cvip=true&rt=nc
"Samsung Galaxy S20 FE 5G LTE SM-G781V Verizon 128GB 6.5"" Large Screen Smartphone"	$400.48	$18.95	97	$38,846.25	
Google Pixel 2 G011A 64GB 128GB Verizon Smartphone Open Box New Other	$105.43	$29.95	40	$4,217.20	https://www.ebay.com/itm/203580592758?nordt=true&orig_cvip=true&rt=nc
Google Pixel 3A XL - 64GB - ALL COLORS Smartphone	$100.53	$11.60	43	$4,323.00	https://www.ebay.com/itm/204071248092?nordt=true&orig_cvip=true&rt=nc
NEW Motorola Moto G7 Play | 4G LTE (FACTORY UNLOCKED) 32GB Smartphone XT1952-4	$101.09	$11.38	48	$4,852.50	https://www.ebay.com/itm/223580988127?nordt=true&orig_cvip=true&rt=nc
Sonim XP8 XP8800 64GB - Black (Verizon Unlocked) Smartphone (Dual SIM)	$219.00	$0.00	46	$10,074.00	
✅Samsung Galaxy S7 32GB Verizon/AT&T/US.Cellular/Sprint for Black/Gold (A Stock)	$57.42	$7.99	47	$2,698.84	https://www.ebay.com/itm/225211400405?nordt=true&orig_cvip=true&rt=nc
Apple iPhone XR 128GB �� Verizon AT&T Fully Unlocked �� Good Smartphone ��	$401.70	$25.99	38	$15,264.62	https://www.ebay.com/itm/233313402462?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 11 Green 128GB Verizon AT&T T-Mobile Fully Unlocked Smartphone	$494.39	$9.19	53	$26,202.78	https://www.ebay.com/itm/233585786571?nordt=true&orig_cvip=true&rt=nc
"Apple iPhone 12 Mini 5.4"" 64GB 128GB Factory Unlocked (Any Carrier) SmartPhone"	$436.94	$14.31	38	$16,603.62	https://www.ebay.com/itm/234420875359?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 8 Plus (PRODUCT)RED Factory Unlocked iOS Smartphone - Good	$231.24	$0.00	44	$10,174.56	
Samsung Galaxy S10e G970U 256GB Factory Unlocked Android Smartphone - Excellent	$228.45	$0.00	39	$8,909.61	https://www.ebay.com/itm/254535917148?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy G998U S21 Ultra 5G 512GB Unlocked Smartphone - Excellent	$985.78	$0.00	38	$37,459.62	https://www.ebay.com/itm/254977533321?nordt=true&orig_cvip=true&rt=nc
Motorola Moto E 2020 32GB Blue T-Mobile Unlocked Android 4G LTE Smartphone B	$68.69	$0.00	54	$3,709.50	
S20 2022 New Unlocked Cell Phone Android 10. Smartphone Dual SIM Quad Core Cheap	$68.87	$4.99	40	$2,754.68	
Samsung Galaxy Note 4 SM-N910 32GB GSM Unlocked Smartphone AT&T T-Mobile Verizon	$74.84	$0.00	40	$2,993.54	https://www.ebay.com/itm/255607317652?nordt=true&orig_cvip=true&rt=nc
NICE! LG X VENTURE H700 RUGGED (UNLOCKED) AT&T T-MOBILE 4GLTE SMARTPHONE BLACK	$54.20	$10.31	119	$6,449.72	
New Samsung Galaxy S21 5G SM-G991U 128GB Smartphone GSM AT&T Unlocked T-Mobile 	$622.36	$0.00	38	$23,649.62	
Motorola Moto G Power — 2021 Model — XT2117-4 — 64GB  — Smartphone	$98.74	$14.09	62	$6,121.90	https://www.ebay.com/itm/265970465765?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S8 Active SM-G892A - 64GB - Meteor Gray (GSM Unlocked) Smartphone	$106.60	$21.83	41	$4,370.70	
ZTE ZFive 8GB Z557BL 4G LTE GSM Unlocked Smartphone - Grade A+	$40.91	$0.00	51	$2,086.49	
LG K40 LM-X420TM 32GB Black T-Mobile Unlocked Android 4G LTE Smartphone B	$44.95	$0.00	86	$3,865.70	
New in Box Verizon Samsung Galaxy S7 G930V Smartphone/Silver Titanium/32GB	$119.52	$5.99	40	$4,780.60	https://www.ebay.com/itm/284638806082?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S8 64GB Midnight Black Verizon Unlocked Smartphone	$112.78	$0.00	43	$4,849.57	
LG Stylo 5 - 32GB - Silvery White LMQ720TSW (T-Mobile - Metro) Smartphone (B)	$60.70	$19.12	41	$2,488.59	https://www.ebay.com/itm/284822783899?nordt=true&orig_cvip=true&rt=nc
Sonim XP8 XP8800 64GB - Black (Unlocked) Smartphone (Dual SIM)	$97.91	$8.96	53	$5,188.97	https://www.ebay.com/itm/284990698782?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S8 Plus Smartphone AT&T Sprint T-Mobile Verizon or Unlocked	$137.01	$0.00	58	$7,946.41	
Google Pixel Smartphone 32GB 128GB Verizon GSM AT&T T-Mobile Unlocked 4G LTE	$70.59	$0.00	41	$2,894.00	
UNLOCKED Sony Xperia XA2 Ultra 32GB Black Smartphone 4K Vid+23MP Cam Black B	$126.85	$19.09	40	$5,074.18	
"Ulefone Armor 13 6.81"" Cell Phone 8GB 256GB Android 11 Smartphone 13200mAh NFC"	$403.99	$29.99	39	$15,755.61	https://www.ebay.com/itm/304161046513?nordt=true&orig_cvip=true&rt=nc
Brand New UNOPENED Motorola Moto Z2 Force XT1789-1 64G VERIZON SMARTPHONE USA	$158.69	$7.99	40	$6,347.60	https://www.ebay.com/itm/304473479266?nordt=true&orig_cvip=true&rt=nc
"Unlocked Apple iPhone 11 Pro 64GB 5.8"" Space Gray A2160 Smartphone GOOD"	$441.40	$11.49	46	$20,304.54	
NEW Motorola Moto G Power (2021) 64GB 4G LTE UNLOCKED Smartphone	$153.52	$11.84	48	$7,369.00	https://www.ebay.com/itm/324918124871?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 11 128GB/256GB Fully Unlocked SmartPhone Good	$303.30	$15.00	42	$12,738.78	https://www.ebay.com/itm/325485379176?nordt=true&orig_cvip=true&rt=nc
NEW *UNOPENED* Motorola Z3 PLAY XT1929-4 64GB USA AT&T T-MOB VERIZON Smartphone	$159.73	$5.99	42	$6,708.58	
New in Sealed Box BlackBerry BlackBerry Priv - 32GB (Unlocked) Smartphone	$195.52	$13.82	43	$8,407.57	
Sealed Apple iPhone 6S Unlocked 128GB Space Gray Smartphone GSM/CDMA	$252.71	$0.00	40	$10,108.56	https://www.ebay.com/itm/353466758894?nordt=true&orig_cvip=true&rt=nc
"CAT S62 T-Mobile Unlocked 4G GSM 128GB Android Smartphone 5.7"" Rugged Waterproof"	$308.65	$0.00	41	$12,654.59	https://www.ebay.com/itm/353773580936?nordt=true&orig_cvip=true&rt=nc
New in box Samsung Galaxy S10 SM-G973U 8+128GB AT&T Smartphone Factory Unlocked	$249.68	$25.00	38	$9,487.66	https://www.ebay.com/itm/354073702782?nordt=true&orig_cvip=true&rt=nc
New *UNOPENED* Google Pixel 4  64/128GB USA AT&T TMobil Verizon Smartphone  USA	$202.22	$0.00	40	$8,088.60	https://www.ebay.com/itm/354173009432?nordt=true&orig_cvip=true&rt=nc
"J18-S22 Ultra 6.7"" 4+64GB Smartphone Android 10 Unlocked Global Version US Stock"	$78.21	$0.00	39	$3,050.32	
Samsung Galaxy S9 GSM Unlocked Android Smartphone 64GB SM-G960U Shadow Used	$79.11	$9.95	51	$4,034.39	https://www.ebay.com/itm/354382582718?nordt=true&orig_cvip=true&rt=nc
"Google Pixel 5a 5G G1F8F 128GB Factory  Unlocked 6.34"" 5G Smartphone New Other"	$253.77	$10.95	40	$10,150.60	https://www.ebay.com/itm/354440334070?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 6S 64GB Verizon Wireless 4G LTE 12MP Camera iOS Smartphone - Good	$88.17	$0.00	63	$5,554.96	
Samsung Galaxy S7 Active SM-G891A GSM Unlocked Smartphone Phone AT&T T-Mobile	$93.86	$26.66	46	$4,317.70	
Google Pixel 3 Unlocked GSM Smartphone Cell Phone 64GB / 128GB AT&T T-Mobile	$89.95	$19.99	41	$3,687.95	https://www.ebay.com/itm/363047443213?nordt=true&orig_cvip=true&rt=nc
DOOGEE S88 Plus 8GB+128GB Rugged Smartphone 10000mAh Unlocked  Android 48MP NFC	$242.86	$0.00	41	$9,957.19	https://www.ebay.com/itm/363590237285?nordt=true&orig_cvip=true&rt=nc
Brand New in Sealed Box Apple iPhone 6s Unlocked Smartphone/Space Gray/128GB FF	$165.20	$5.99	38	$6,277.62	https://www.ebay.com/itm/364000859758?nordt=true&orig_cvip=true&rt=nc
LG G8X - 128GB Unlocked At&t Net10 H20 Smartphone Simple Mobile Black	$115.83	$9.27	38	$4,401.62	
Samsung A505U Galaxy A50 64GB Android Unlocked 4G LTE Smartphone - Excellent	$164.87	$14.99	42	$6,924.69	https://www.ebay.com/itm/383299963428?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 6 16GB (AT&T) Smartphone - MG4N2LL/A Space Grey	$47.12	$0.00	108	$5,088.92	
Original Unlocked Samsung Galaxy Folder2 G1650 Dual SIM 16GB Flip LTE SmartPhone	$158.02	$0.00	48	$7,585.00	https://www.ebay.com/itm/385223708651?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 8 - 64GB - Space Gray (Unlocked) A1905 (GSM) Smartphone	$152.64	$0.00	54	$8,242.66	
New Unlocked Original Samsung Galaxy Mega 5.8 I9152 SmartPhone 8GB Daul SIM	$53.50	$11.00	52	$2,781.94	https://www.ebay.com/itm/393469579892?nordt=true&orig_cvip=true&rt=nc
apple iPhone 8+ Plus 64GB 256GB GSM Unkonwn carrier  Smartphone AT&T parts	$134.15	$19.99	44	$5,902.62	https://www.ebay.com/itm/401772714627?nordt=true&orig_cvip=true&rt=nc
LG G710VM G7 ThinQ 64GB Verizon Wireless 4G LTE Android Smartphone - Excellent	$112.69	$14.99	59	$6,648.77	https://www.ebay.com/itm/402075441876?nordt=true&orig_cvip=true&rt=nc
Blackberry Curve 9330 - Black (Verizon) 3G CDMA WiFi Qwerty Camera Smartphone	$22.41	$0.00	38	$851.62	https://www.ebay.com/itm/403545669803?nordt=true&orig_cvip=true&rt=nc
Phone S22 Ultra 5G 6.7 inch HD Smartphone Android 10 4GB+64GB+128GB TF Card	$88.70	$0.00	44	$3,902.72	
Motorola A956 Droid 2 Verizon Global Android Smartphone DK BLUE WiFi 3G Grade C	$11.89	$0.00	38	$451.70	https://www.ebay.com/itm/403974851437?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S10e SM-G970U 128GB Unlocked Smartphone A/B Stock Open BOX	$109.29	$29.99	40	$4,371.44	https://www.ebay.com/itm/404243645636?nordt=true&orig_cvip=true&rt=nc
Apple iPhone XS - 64GB - 256GB Smartphone - AT&T or Unlocked	$298.54	$0.00	38	$11,344.62	
Google Pixel 4 - 64GB - Black - Factory Unlocked LTE Smartphone	$208.58	$24.99	48	$10,011.64	https://www.ebay.com/itm/114748254078?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S20 Ultra 5G 128GB 512GB Factory Unlocked Smartphone - Good	$240.85	$74.92	62	$14,932.73	https://www.ebay.com/itm/115706720982?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S7 - 32GB (Factory GSM Unlocked AT&T / T-Mobile) Smartphone	$69.18	$9.99	43	$2,974.67	
Boost Mobile, Celero 5G, 64GB, Silver - Prepaid Smartphone - Brand New Sealed	$100.58	$0.00	43	$4,324.99	https://www.ebay.com/itm/125058039112?nordt=true&orig_cvip=true&rt=nc
AT&T Prepaid Calypso 16GB Prepaid Smartphone (Chameleon Blue) New	$35.69	$0.00	475	$16,952.70	
Samsung Galaxy S21 Ultra 128GB 5G Phantom Silver Verizon SMG998UZSV Smartphone	$694.03	$0.00	40	$27,761.37	https://www.ebay.com/itm/133847848002?nordt=true&orig_cvip=true&rt=nc
"LG Q Stylo 5 Q720 6.2"" 32GB GSM Unlocked Android Smartphone | Very Good"	$61.99	$2.99	40	$2,479.60	https://www.ebay.com/itm/133863627513?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy Avant (T-Mobile) 4G LTE Smartphone SM-G386T F1-5B	$30.86	$10.26	41	$1,265.40	
Apple iPhone 13 5G 256GB Midnight - (Verizon) MLAH3LL/A iOS Smartphone	$656.56	$0.00	39	$25,606.00	https://www.ebay.com/itm/134029381364?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 11 Pro Max 64GB Gold - (Verizon) MWGH2LL/A iOS Smartphone	$516.85	$0.00	114	$58,921.00	https://www.ebay.com/itm/134283348912?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 11 Pro Max 256GB Midnight Green -(Verizon) MWGN2LL/A iOS Smartphone	$599.61	$0.00	263	$157,698.00	https://www.ebay.com/itm/143587337957?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S7 SM-G930V 32GB Black Fully Unlocked Smartphone - LCD Shade 	$45.42	$11.89	40	$1,816.89	
Samsung Galaxy Note10+ Plus (SM-N975U1) 256GB Factory Unlocked 4G Smartphone	$502.33	$0.00	38	$19,088.62	
Motorola Moto G7 Play 32GB Blue - AT&T, Straight Talk, Cricket Budget Smartphone	$50.66	$0.00	45	$2,279.58	https://www.ebay.com/itm/144490082177?nordt=true&orig_cvip=true&rt=nc
SKY Devices Elite C55 - 8GB - (GSM Unlocked) Dual SIM Android Smartphone	$25.47	$0.00	56	$1,426.06	
Apple iPhone 8 64GB A1863 Factory Unlocked Smartphone	$175.76	$0.00	78	$13,709.22	https://www.ebay.com/itm/154088777526?nordt=true&orig_cvip=true&rt=nc
Apple iPhone XS Max 64GB 256GB 512GB Unlocked Smartphone	$463.24	$0.00	40	$18,529.60	
Xiaomi Poco X3 Pro Unlocked 256GB 8GB RAM DualSim 4G Smartphone - Global Version	$303.65	$9.67	38	$11,538.62	
2021 Android 9.0 Cheap Unlocked Cell Phone Smartphone Dual SIM Quad Core Phablet	$18.61	$0.00	58	$1,079.56	
"NEW Sony Xperia XZ1 Compact G8441 32GB 4.6""4G 19MP Black Android Smartphone"	$301.73	$16.42	38	$11,465.74	https://www.ebay.com/itm/164772537478?nordt=true&orig_cvip=true&rt=nc
Unihertz Jelly Pro 4G smartphone 2GB RAM 16GB ROM Android 7.0 Nougat Unlocked 	$114.74	$5.00	47	$5,392.97	https://www.ebay.com/itm/165363358116?nordt=true&orig_cvip=true&rt=nc
"apple iPhone 6s+ PLUS 16GB 64GB 128GB""Unknown Carrier""Smartphone Phone part"	$35.61	$14.70	40	$1,424.43	https://www.ebay.com/itm/165642253201?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 7 Plus A1784 32GB 128GB 256GB GSM Unlocked AT&T T-Mobile Smartphone	$207.88	$15.00	38	$7,899.62	
"7.3"" Unlocked S22+Ultra Real-Android 11 Smartphone Dual-SIM Real-4G Mobile Phone"	$139.99	$0.00	38	$5,319.62	
Motorola Moto G Stylus 128GB Mystic Indigo Unlocked Android 4G Smartphone GREAT	$84.91	$0.00	43	$3,651.05	https://www.ebay.com/itm/175473670223?nordt=true&orig_cvip=true&rt=nc
Pantech Ease P2020 (GSM Unlocked) Blue - Heavy USED Sliding Keyboard Smartphone!	$18.43	$0.00	43	$792.43	
Samsung Galaxy S8 Active SM-G892A 64GB Smartphone Unlocked	$94.18	$11.08	43	$4,049.57	
New *UNOPENDED* Apple iPhone 8 64/256GB Unlocked Smartphone ALL COLORS	$255.23	$11.99	38	$9,698.62	
New Samsung Galaxy S8 Active SM-G892A 64GB AT&T Unlocked Smartphone US Stock	$203.92	$0.00	41	$8,360.89	
Google Pixel 3 G013A 64GB 128GB Unlocked Android Smartphone Good	$86.18	$0.00	39	$3,361.21	https://www.ebay.com/itm/185101560128?nordt=true&orig_cvip=true&rt=nc
i13 8GB Android Cheap Cell Phone Factory Unlocked Smartphone Dual SIM Quad Core	$87.49	$5.00	42	$3,674.58	
Motorola Moto G5 (XT1670) 16GB Gray GSM Unlocked Android Smartphone Fair	$30.66	$0.00	61	$1,870.27	https://www.ebay.com/itm/185236562145?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy A10e SM-A102U 32GB GSM AT&T Network Unlocked Smartphone	$77.92	$0.00	45	$3,506.20	https://www.ebay.com/itm/185462228395?nordt=true&orig_cvip=true&rt=nc
"Samsung Galaxy S20 Unlocked 6.2"" Smartphone SM-G981U Good Condition"	$269.75	$0.00	38	$10,250.42	
Apple iPhone 8 64GB/256GB 4G LTE iOS Smartphone Unlocked	$119.01	$8.00	46	$5,474.54	https://www.ebay.com/itm/185527392679?nordt=true&orig_cvip=true&rt=nc
"Samsung Galaxy S20 Plus 128GB Unlocked SM-G986U1 6.7"" Good Smartphone SM-G986U"	$219.37	$18.95	40	$8,774.99	https://www.ebay.com/itm/185689133626?nordt=true&orig_cvip=true&rt=nc
Apple iPhone X 64GB Silver, AT&T/T-Mobile GSM Unlocked 4G LTE IOS	$282.99	$29.99	43	$12,168.57	https://www.ebay.com/itm/193250394369?nordt=true&orig_cvip=true&rt=nc
Ulefone Armor 8 Pro Android 11 Smartphone 128GB Waterproof Cell Phone Unlocked	$197.45	$29.99	40	$7,898.15	
Apple iPhone 7 GSM Factory Unlocked 4G LTE iOS WiFi 128GB Smartphone - Grade B +	$102.86	$0.00	54	$5,554.17	https://www.ebay.com/itm/194883674014?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 6 GSM Factory Unlocked 16GB 32GB 64GB 128GB Smartphone - Very Good	$73.17	$0.00	45	$3,292.57	https://www.ebay.com/itm/194908327694?nordt=true&orig_cvip=true&rt=nc
Original Google Pixel 3A 64GB - 4GB Fully Unlocked Any Carrier Smartphone Black	$190.45	$0.00	41	$7,808.33	https://www.ebay.com/itm/203285986007?nordt=true&orig_cvip=true&rt=nc
"Unlocked Apple iPhone 11 Pro Max 64GB 6.5"" Space Gray A2161 Smartphone GOOD"	$544.09	$0.00	39	$21,219.61	
"Unlocked i13 Pro Max Android 10 6.7"" 4G+64GB Smartphone 3G Phone Mobile"	$84.24	$25.00	41	$3,453.97	
Samsung Galaxy Note 9 Unlocked Shadows Android Smartphone Used SM-N960 Note9	$119.92	$0.00	43	$5,156.77	https://www.ebay.com/itm/204051851592?nordt=true&orig_cvip=true&rt=nc
"TCL 10L | 6.53"" 64GB 4G LTE (GSM UNLOCKED) Smartphone T770B"	$148.79	$17.12	38	$5,654.00	https://www.ebay.com/itm/224183370388?nordt=true&orig_cvip=true&rt=nc
Apple iPhone XS - 64GB - Gold - GSM Unlocked - Smartphone	$252.19	$36.66	49	$12,357.09	
Google Pixel 4 4G LTE OEM FACTORY UNLOCKED BOOTLOADER Smartphone GREAT CONDITION	$206.23	$17.51	43	$8,868.00	https://www.ebay.com/itm/224584761627?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S20 5G G981U Verizon + GSM Unlocked 128GB Smartphone	$262.56	$7.00	41	$10,765.09	https://www.ebay.com/itm/224697402235?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S8 Active G892A GSM Unlocked 64GB Smartphone	$110.26	$14.73	43	$4,741.27	
Apple iPhone 8 Plus - 64GB - Space Gray (Unlocked) GSM Smartphone	$293.13	$0.00	39	$11,431.90	
Apple iPhone 7 Smartphone Black 32GB (CDMA + GSM Unlocked)	$115.38	$0.00	58	$6,692.08	
Samsung Galaxy S10 SM-G973U 128GB Factory Unlocked Smartphone - Original Package	$313.75	$0.00	37	$11,608.63	
LG V50 ThinQ 5G V450 128GB AT&T Verizon ONLY OR GSM Unlocked GOOD 7.5-8.5/10	$157.80	$15.62	40	$6,311.92	https://www.ebay.com/itm/255186788955?nordt=true&orig_cvip=true&rt=nc
Apple iPhone X 64GB 256GB Unlocked Verizon AT&T T-Mobile Smartphone NO FACE ID	$253.45	$14.99	39	$9,884.61	https://www.ebay.com/itm/255200579288?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy Note 20 Ultra 5G N986U 512GB Unlocked Smartphone - Very Good	$672.96	$0.00	37	$24,899.63	https://www.ebay.com/itm/255236261176?nordt=true&orig_cvip=true&rt=nc
Apple iPhone XR 64GB 256GB (GSM+CDMA) Factory Unlocked Smartphone - NEW SEALED	$407.86	$0.00	37	$15,090.97	
Apple iPhone XR 64GB - Red - Factory Unlocked 4G LTE iOS Smartphone - A1984	$189.99	$14.99	40	$7,599.60	https://www.ebay.com/itm/255773371163?nordt=true&orig_cvip=true&rt=nc
Samsung  Galaxy S22 5G 128GB S901U Fully Unlocked Smartphone - Good	$347.96	$0.00	37	$12,874.63	https://www.ebay.com/itm/255865325274?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S20/S20 Plus 5G 128GB Factory Unlocked Android Smartphone -6.2in-	$226.95	$0.00	37	$8,397.05	https://www.ebay.com/itm/255985907175?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 11 - 64GB - Red - Fully Unlocked Smartphone 4G LTE - Good	$269.98	$0.00	42	$11,339.14	https://www.ebay.com/itm/256020907920?nordt=true&orig_cvip=true&rt=nc
Coolpad Revvl Plus C3701A 32GB Black T-Mobile Unlocked Android 4G Smartphone	$54.95	$0.00	75	$4,121.25	
Apple iPhone 11 - 64GB - T-Mobile / Metro PCS - 4G Smartphone - Black - Poor	$300.01	$19.97	40	$12,000.40	
Apple iPhone X - 256GB - Silver - Fully Unlocked 4G Smartphone A1865 - Excellent	$289.99	$14.99	37	$10,729.63	
New Apple iPhone 8 Plus 64GB 4G LTE Factory Unlocked T-Mobile AT&T Smartphone	$346.14	$14.99	39	$13,499.61	
8GB 2021 New Unlocked Cell Phone Android 8.1 Smartphone Dual SIM Quad Core Cheap	$70.91	$0.00	40	$2,836.59	
"Sony Xperia 1 III - 5G Smartphone with 120Hz 6.5"" 21:9 4K HDR OLED display"	$803.69	$0.00	37	$29,736.67	
 Samsung Galaxy Xcover Pro SM-G715U 64GB - Black(Verizon) Smartphone  NEW OTHER	$323.83	$21.55	38	$12,305.68	
"5"" Android 8.1 Cell Phone Factory Unlocked Smartphone Dual SIM Quad Core Mobile"	$61.21	$0.00	50	$3,060.50	
Tracfone Motorola moto e, 32GB, Blue - Prepaid Smartphone (Locked)	$58.90	$0.00	44	$2,591.56	
Apple iPhone XR 64GB /128GB/ 256GB CDMA/GSM Unlocked Smartphone	$327.33	$19.14	39	$12,766.00	
OnePlus 7T -128GB - Blue- Silver HD1907 (T-Mobile) Unlocked Smartphone C Grade	$133.51	$17.27	44	$5,874.56	https://www.ebay.com/itm/284808981979?nordt=true&orig_cvip=true&rt=nc
I14pro Max 6.1in Cellphone Smartphone Unlocked Cell Phone 4GB RAM 32GB ROM	$57.86	$30.00	46	$2,661.73	https://www.ebay.com/itm/295497725153?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S10 128GB Unlocked  Verizon AT&T T-Mobile Smartphone Good	$221.22	$21.92	39	$8,627.43	
Apple iPhone 13 5G 128GB Midnight - (Unlocked) MMM63LL/A iOS Smartphone	$549.00	$0.00	45	$24,705.00	https://www.ebay.com/itm/304628475916?nordt=true&orig_cvip=true&rt=nc
Microsoft Surface Duo 256GB (Locked AT&T) Folding 2 Screen Smartphone TGM-00001	$445.05	$27.18	41	$18,247.19	
"Huawei P20 Pro 128GB 4G LTE UNLOCKED T-MOBILE 6.1"" 40MP Smartphone"	$159.44	$12.11	43	$6,856.00	
Samsung Galaxy S6 Active 32GB AT&T Android Smartphone LCD SHADOW BURN	$28.26	$0.00	52	$1,469.57	
Nokia Lumia 640 Blue Windows Mobile 4G LTE Smartphone (Cricket Wireless Only)	$37.26	$0.00	41	$1,527.59	https://www.ebay.com/itm/324819881140?nordt=true&orig_cvip=true&rt=nc
Google Pixel 3 XL 64GB 128GB Factory Unlocked AT&T T-Mobile Smartphone - Good	$83.74	$13.57	40	$3,349.60	
"New in Sealed Box LG G6 VS988 VERIZON 32/64/128GB 5.7"" Unlocked Smartphone"	$132.46	$0.00	38	$5,033.62	
